"period","region","component","route","value","color"
2020,"IND","EAF Scrap","Scrap EAF",56.6966527777778,"#a45353"
2020,"IND","Electricity","BF-BOF",29.7579436975824,"#d7cb1b"
2020,"IND","Electricity","BF-BOF CCS",0,"#d7cb1b"
2020,"IND","Electricity","DRI-EAF H2",0,"#d7cb1b"
2020,"IND","Electricity","DRI-EAF NG",0,"#d7cb1b"
2020,"IND","Electricity","DRI-EAF NG CCS",0,"#d7cb1b"
2020,"IND","Electricity","Scrap EAF",72.042617670106,"#d7cb1b"
2020,"IND","Emission Cost","BF-BOF",3.86806770271303,"#444444"
2020,"IND","Emission Cost","BF-BOF CCS",0,"#444444"
2020,"IND","Emission Cost","DRI-EAF NG",0,"#444444"
2020,"IND","Emission Cost","DRI-EAF NG CCS",0,"#444444"
2020,"IND","Hydrogen","DRI-EAF H2",0,"#33efef"
2020,"IND","Iron Ore","BF-BOF",129.0524163152,"#7e433d"
2020,"IND","Iron Ore","BF-BOF CCS",0,"#7e433d"
2020,"IND","Liquids","BF-BOF",5.48097708357137,"#11522b"
2020,"IND","Liquids","BF-BOF CCS",0,"#11522b"
2020,"IND","Non-H2 Gases","BF-BOF",1.95873910932034,"#85b3dd"
2020,"IND","Non-H2 Gases","BF-BOF CCS",0,"#85b3dd"
2020,"IND","Non-H2 Gases","DRI-EAF NG",0,"#85b3dd"
2020,"IND","Non-H2 Gases","DRI-EAF NG CCS",0,"#85b3dd"
2020,"IND","OPEX","BF-BOF",42.3892695996409,"#cccccc"
2020,"IND","OPEX","BF-BOF CCS",0,"#cccccc"
2020,"IND","OPEX","DRI-EAF H2",0,"#cccccc"
2020,"IND","OPEX","DRI-EAF NG",0,"#cccccc"
2020,"IND","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2020,"IND","OPEX","Scrap EAF",5.93630056852184,"#cccccc"
2020,"IND","Solids","BF-BOF",71.8058956374156,"#76512c"
2020,"IND","Solids","BF-BOF CCS",0,"#76512c"
2020,"JPN","BOF Scrap","BF-BOF",1.76565279754736e-07,"#fe0404"
2020,"JPN","BOF Scrap","BF-BOF CCS",0,"#fe0404"
2020,"JPN","CAPEX","BF-BOF",38.6768248605066,"#7b7878"
2020,"JPN","CAPEX","BF-BOF CCS",0,"#7b7878"
2020,"JPN","CAPEX","DRI-EAF H2",0,"#7b7878"
2020,"JPN","CAPEX","DRI-EAF NG",0,"#7b7878"
2020,"JPN","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2020,"JPN","CAPEX","Scrap EAF",8.79692949307681,"#7b7878"
2020,"JPN","DRI Pellets","DRI-EAF H2",0,"#7d2222"
2020,"JPN","DRI Pellets","DRI-EAF NG",0,"#7d2222"
2020,"JPN","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2020,"JPN","EAF Scrap","Scrap EAF",65.5740950673382,"#a45353"
2020,"JPN","Electricity","BF-BOF",24.8723546180767,"#d7cb1b"
2020,"JPN","Electricity","BF-BOF CCS",0,"#d7cb1b"
2020,"JPN","Electricity","DRI-EAF H2",0,"#d7cb1b"
2020,"JPN","Electricity","DRI-EAF NG",0,"#d7cb1b"
2020,"JPN","Electricity","DRI-EAF NG CCS",0,"#d7cb1b"
2020,"JPN","Electricity","Scrap EAF",77.8134120360707,"#d7cb1b"
2020,"JPN","Emission Cost","BF-BOF",18.6071184235759,"#444444"
2020,"JPN","Emission Cost","BF-BOF CCS",0,"#444444"
2020,"JPN","Emission Cost","DRI-EAF NG",0,"#444444"
2020,"JPN","Emission Cost","DRI-EAF NG CCS",0,"#444444"
2020,"JPN","Hydrogen","DRI-EAF H2",0,"#33efef"
2020,"JPN","Iron Ore","BF-BOF",123.362082491273,"#7e433d"
2020,"JPN","Iron Ore","BF-BOF CCS",0,"#7e433d"
2020,"JPN","Liquids","BF-BOF",5.87371710105477,"#11522b"
2020,"JPN","Liquids","BF-BOF CCS",0,"#11522b"
2020,"JPN","Non-H2 Gases","BF-BOF",19.122773943833,"#85b3dd"
2020,"JPN","Non-H2 Gases","BF-BOF CCS",0,"#85b3dd"
2020,"JPN","Non-H2 Gases","DRI-EAF NG",0,"#85b3dd"
2020,"JPN","Non-H2 Gases","DRI-EAF NG CCS",0,"#85b3dd"
2020,"JPN","OPEX","BF-BOF",40.5201911161721,"#cccccc"
2020,"JPN","OPEX","BF-BOF CCS",0,"#cccccc"
2020,"JPN","OPEX","DRI-EAF H2",0,"#cccccc"
2020,"JPN","OPEX","DRI-EAF NG",0,"#cccccc"
2020,"JPN","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2020,"JPN","OPEX","Scrap EAF",6.86579398883171,"#cccccc"
2020,"JPN","Solids","BF-BOF",23.8376106713951,"#76512c"
2020,"JPN","Solids","BF-BOF CCS",0,"#76512c"
2020,"LAM","BOF Scrap","BF-BOF",1.45960681993074e-07,"#fe0404"
2020,"LAM","BOF Scrap","BF-BOF CCS",0,"#fe0404"
2020,"LAM","CAPEX","BF-BOF",31.9728529969654,"#7b7878"
2020,"LAM","CAPEX","BF-BOF CCS",0,"#7b7878"
2020,"LAM","CAPEX","DRI-EAF H2",0,"#7b7878"
2020,"LAM","CAPEX","DRI-EAF NG",0,"#7b7878"
2020,"LAM","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2020,"LAM","CAPEX","Scrap EAF",13.2721246498313,"#7b7878"
2020,"LAM","DRI Pellets","DRI-EAF H2",0,"#7d2222"
2020,"LAM","DRI Pellets","DRI-EAF NG",0,"#7d2222"
2020,"LAM","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2020,"LAM","EAF Scrap","Scrap EAF",98.9331066275491,"#a45353"
2020,"LAM","Electricity","BF-BOF",5.05878917646888,"#d7cb1b"
2020,"LAM","Electricity","BF-BOF CCS",0,"#d7cb1b"
2020,"LAM","Electricity","DRI-EAF H2",0,"#d7cb1b"
2020,"LAM","Electricity","DRI-EAF NG",0,"#d7cb1b"
2020,"LAM","Electricity","DRI-EAF NG CCS",0,"#d7cb1b"
2020,"LAM","Electricity","Scrap EAF",27.6443008885978,"#d7cb1b"
2020,"LAM","Emission Cost","BF-BOF",20.774785404757,"#444444"
2020,"LAM","Emission Cost","BF-BOF CCS",0,"#444444"
2020,"LAM","Emission Cost","DRI-EAF NG",0,"#444444"
2020,"LAM","Emission Cost","DRI-EAF NG CCS",0,"#444444"
2020,"LAM","Hydrogen","DRI-EAF H2",0,"#33efef"
2020,"LAM","Iron Ore","BF-BOF",101.979356969411,"#7e433d"
2020,"LAM","Iron Ore","BF-BOF CCS",0,"#7e433d"
2020,"LAM","Liquids","BF-BOF",0.402430818231921,"#11522b"
2020,"LAM","Liquids","BF-BOF CCS",0,"#11522b"
2020,"LAM","Non-H2 Gases","BF-BOF",6.56746414167099,"#85b3dd"
2020,"LAM","Non-H2 Gases","BF-BOF CCS",0,"#85b3dd"
2020,"LAM","Non-H2 Gases","DRI-EAF NG",0,"#85b3dd"
2020,"LAM","Non-H2 Gases","DRI-EAF NG CCS",0,"#85b3dd"
2020,"LAM","OPEX","BF-BOF",33.4967029646018,"#cccccc"
2020,"LAM","OPEX","BF-BOF CCS",0,"#cccccc"
2020,"LAM","OPEX","DRI-EAF H2",0,"#cccccc"
2020,"LAM","OPEX","DRI-EAF NG",0,"#cccccc"
2020,"LAM","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2020,"LAM","OPEX","Scrap EAF",10.3585772412466,"#cccccc"
2020,"LAM","Solids","BF-BOF",44.2531717127929,"#76512c"
2020,"LAM","Solids","BF-BOF CCS",0,"#76512c"
2020,"MEA","BOF Scrap","BF-BOF",9.12052390418929e-09,"#fe0404"
2020,"MEA","BOF Scrap","BF-BOF CCS",0,"#fe0404"
2020,"MEA","CAPEX","BF-BOF",1.99786110932114,"#7b7878"
2020,"MEA","CAPEX","BF-BOF CCS",0,"#7b7878"
2020,"MEA","CAPEX","DRI-EAF H2",0,"#7b7878"
2020,"MEA","CAPEX","DRI-EAF NG",57.7234672441158,"#7b7878"
2020,"MEA","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2020,"MEA","CAPEX","Scrap EAF",7.9422081385879,"#7b7878"
2020,"MEA","DRI Pellets","DRI-EAF H2",0,"#7d2222"
2020,"MEA","DRI Pellets","DRI-EAF NG",154.128669662444,"#7d2222"
2020,"MEA","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2020,"MEA","EAF Scrap","Scrap EAF",59.2028288886734,"#a45353"
2020,"MEA","Electricity","BF-BOF",4.17151362723801e-10,"#d7cb1b"
2020,"MEA","Electricity","BF-BOF CCS",0,"#d7cb1b"
2020,"MEA","Electricity","DRI-EAF H2",0,"#d7cb1b"
2020,"MEA","Electricity","DRI-EAF NG",5.81128298393328,"#d7cb1b"
2020,"MEA","Electricity","DRI-EAF NG CCS",0,"#d7cb1b"
2020,"MEA","Electricity","Scrap EAF",15.6377691545675,"#d7cb1b"
2020,"MEA","Emission Cost","BF-BOF",1.49251139286127,"#444444"
2020,"MEA","Emission Cost","BF-BOF CCS",0,"#444444"
2020,"MEA","Emission Cost","DRI-EAF NG",1.01968954658923,"#444444"
2020,"MEA","Emission Cost","DRI-EAF NG CCS",0,"#444444"
2020,"MEA","Hydrogen","DRI-EAF H2",0,"#33efef"
2020,"MEA","Iron Ore","BF-BOF",6.37229937729053,"#7e433d"
2020,"MEA","Iron Ore","BF-BOF CCS",0,"#7e433d"
2020,"MEA","Liquids","BF-BOF",17.4413598254003,"#11522b"
2020,"MEA","Liquids","BF-BOF CCS",0,"#11522b"
2020,"MEA","Non-H2 Gases","BF-BOF",2.28287985920001e-10,"#85b3dd"
2020,"MEA","Non-H2 Gases","BF-BOF CCS",0,"#85b3dd"
2020,"MEA","Non-H2 Gases","DRI-EAF NG",12.0642775658208,"#85b3dd"
2020,"MEA","Non-H2 Gases","DRI-EAF NG CCS",0,"#85b3dd"
2020,"MEA","OPEX","BF-BOF",2.09308065657486,"#cccccc"
2020,"MEA","OPEX","BF-BOF CCS",0,"#cccccc"
2020,"MEA","OPEX","DRI-EAF H2",0,"#cccccc"
2020,"MEA","OPEX","DRI-EAF NG",45.0517916201416,"#cccccc"
2020,"MEA","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2020,"MEA","OPEX","Scrap EAF",6.19870432505818,"#cccccc"
2020,"MEA","Solids","BF-BOF",7.51654665853838,"#76512c"
2020,"MEA","Solids","BF-BOF CCS",0,"#76512c"
2020,"NEU","BOF Scrap","BF-BOF",7.53535787788704e-08,"#fe0404"
2020,"NEU","BOF Scrap","BF-BOF CCS",0,"#fe0404"
2020,"NEU","CAPEX","BF-BOF",16.5062869273685,"#7b7878"
2020,"NEU","CAPEX","BF-BOF CCS",0,"#7b7878"
2020,"NEU","CAPEX","DRI-EAF H2",0,"#7b7878"
2020,"NEU","CAPEX","DRI-EAF NG",0,"#7b7878"
2020,"NEU","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2020,"NEU","CAPEX","Scrap EAF",23.5967356379391,"#7b7878"
2020,"NEU","DRI Pellets","DRI-EAF H2",0,"#7d2222"
2020,"NEU","DRI Pellets","DRI-EAF NG",0,"#7d2222"
2020,"NEU","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2020,"NEU","EAF Scrap","Scrap EAF",175.894849131031,"#a45353"
2020,"NEU","Electricity","BF-BOF",1.99072222395798,"#d7cb1b"
2020,"NEU","Electricity","BF-BOF CCS",0,"#d7cb1b"
2020,"NEU","Electricity","DRI-EAF H2",0,"#d7cb1b"
2020,"NEU","Electricity","DRI-EAF NG",0,"#d7cb1b"
2020,"NEU","Electricity","DRI-EAF NG CCS",0,"#d7cb1b"
2020,"NEU","Electricity","Scrap EAF",43.5311814318986,"#d7cb1b"
2020,"NEU","Emission Cost","BF-BOF",5.99749586827832,"#444444"
2020,"NEU","Emission Cost","BF-BOF CCS",0,"#444444"
2020,"NEU","Emission Cost","DRI-EAF NG",0,"#444444"
2020,"NEU","Emission Cost","DRI-EAF NG CCS",0,"#444444"
2020,"NEU","Hydrogen","DRI-EAF H2",0,"#33efef"
2020,"NEU","Iron Ore","BF-BOF",52.6478049039104,"#7e433d"
2020,"NEU","Iron Ore","BF-BOF CCS",0,"#7e433d"
2020,"NEU","Liquids","BF-BOF",1.29388201318634,"#11522b"
2020,"NEU","Liquids","BF-BOF CCS",0,"#11522b"
2020,"NEU","Non-H2 Gases","BF-BOF",16.6962120173386,"#85b3dd"
2020,"NEU","Non-H2 Gases","BF-BOF CCS",0,"#85b3dd"
2020,"NEU","Non-H2 Gases","DRI-EAF NG",0,"#85b3dd"
2020,"NEU","Non-H2 Gases","DRI-EAF NG CCS",0,"#85b3dd"
2020,"NEU","OPEX","BF-BOF",17.2929888461011,"#cccccc"
2020,"NEU","OPEX","BF-BOF CCS",0,"#cccccc"
2020,"NEU","OPEX","DRI-EAF H2",0,"#cccccc"
2020,"NEU","OPEX","DRI-EAF NG",0,"#cccccc"
2020,"NEU","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2020,"NEU","OPEX","Scrap EAF",18.4166902584038,"#cccccc"
2020,"NEU","Solids","BF-BOF",24.6432096905866,"#76512c"
2020,"NEU","Solids","BF-BOF CCS",0,"#76512c"
2020,"OAS","BOF Scrap","BF-BOF",1.49205953881048e-07,"#fe0404"
2020,"OAS","BOF Scrap","BF-BOF CCS",0,"#fe0404"
2020,"OAS","CAPEX","BF-BOF",32.6837334860981,"#7b7878"
2020,"OAS","CAPEX","BF-BOF CCS",0,"#7b7878"
2020,"OAS","CAPEX","DRI-EAF H2",0,"#7b7878"
2020,"OAS","CAPEX","DRI-EAF NG",0,"#7b7878"
2020,"OAS","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2020,"OAS","CAPEX","Scrap EAF",12.7975807545475,"#7b7878"
2020,"OAS","DRI Pellets","DRI-EAF H2",0,"#7d2222"
2020,"OAS","DRI Pellets","DRI-EAF NG",0,"#7d2222"
2020,"OAS","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2020,"OAS","EAF Scrap","Scrap EAF",95.3957602696573,"#a45353"
2020,"OAS","Electricity","BF-BOF",10.5905970218835,"#d7cb1b"
2020,"OAS","Electricity","BF-BOF CCS",0,"#d7cb1b"
2020,"OAS","Electricity","DRI-EAF H2",0,"#d7cb1b"
2020,"OAS","Electricity","DRI-EAF NG",0,"#d7cb1b"
2020,"OAS","Electricity","DRI-EAF NG CCS",0,"#d7cb1b"
2020,"OAS","Electricity","Scrap EAF",56.220026545647,"#d7cb1b"
2020,"OAS","Emission Cost","BF-BOF",8.26596150744643,"#444444"
2020,"OAS","Emission Cost","BF-BOF CCS",0,"#444444"
2020,"OAS","Emission Cost","DRI-EAF NG",0,"#444444"
2020,"OAS","Emission Cost","DRI-EAF NG CCS",0,"#444444"
2020,"OAS","Hydrogen","DRI-EAF H2",0,"#33efef"
2020,"OAS","Iron Ore","BF-BOF",104.246753475151,"#7e433d"
2020,"OAS","Iron Ore","BF-BOF CCS",0,"#7e433d"
2020,"OAS","Liquids","BF-BOF",5.83170727784191,"#11522b"
2020,"OAS","Liquids","BF-BOF CCS",0,"#11522b"
2020,"OAS","Non-H2 Gases","BF-BOF",7.40316575209373,"#85b3dd"
2020,"OAS","Non-H2 Gases","BF-BOF CCS",0,"#85b3dd"
2020,"OAS","Non-H2 Gases","DRI-EAF NG",0,"#85b3dd"
2020,"OAS","Non-H2 Gases","DRI-EAF NG CCS",0,"#85b3dd"
2020,"OAS","OPEX","BF-BOF",34.241464546875,"#cccccc"
2020,"OAS","OPEX","BF-BOF CCS",0,"#cccccc"
2020,"OAS","OPEX","DRI-EAF H2",0,"#cccccc"
2020,"OAS","OPEX","DRI-EAF NG",0,"#cccccc"
2020,"OAS","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2020,"OAS","OPEX","Scrap EAF",9.98820703125,"#cccccc"
2020,"OAS","Solids","BF-BOF",88.422199293016,"#76512c"
2020,"OAS","Solids","BF-BOF CCS",0,"#76512c"
2020,"REF","BOF Scrap","BF-BOF",1.88280426191634e-07,"#fe0404"
2020,"REF","BOF Scrap","BF-BOF CCS",0,"#fe0404"
2020,"REF","CAPEX","BF-BOF",41.2430409794656,"#7b7878"
2020,"REF","CAPEX","BF-BOF CCS",0,"#7b7878"
2020,"REF","CAPEX","DRI-EAF H2",0,"#7b7878"
2020,"REF","CAPEX","DRI-EAF NG",0,"#7b7878"
2020,"REF","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2020,"REF","CAPEX","Scrap EAF",7.08386771708592,"#7b7878"
2020,"REF","DRI Pellets","DRI-EAF H2",0,"#7d2222"
2020,"REF","DRI Pellets","DRI-EAF NG",0,"#7d2222"
2020,"REF","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2020,"REF","EAF Scrap","Scrap EAF",52.8045854511187,"#a45353"
2020,"REF","Electricity","BF-BOF",6.88048674067052,"#d7cb1b"
2020,"REF","Electricity","BF-BOF CCS",0,"#d7cb1b"
2020,"REF","Electricity","DRI-EAF H2",0,"#d7cb1b"
2020,"REF","Electricity","DRI-EAF NG",0,"#d7cb1b"
2020,"REF","Electricity","DRI-EAF NG CCS",0,"#d7cb1b"
2020,"REF","Electricity","Scrap EAF",15.5229789019158,"#d7cb1b"
2020,"REF","Emission Cost","BF-BOF",12.3918887756656,"#444444"
2020,"REF","Emission Cost","BF-BOF CCS",0,"#444444"
2020,"REF","Emission Cost","DRI-EAF NG",0,"#444444"
2020,"REF","Emission Cost","DRI-EAF NG CCS",0,"#444444"
2020,"REF","Hydrogen","DRI-EAF H2",0,"#33efef"
2020,"REF","Iron Ore","BF-BOF",131.5471846991,"#7e433d"
2020,"REF","Iron Ore","BF-BOF CCS",0,"#7e433d"
2020,"REF","Liquids","BF-BOF",6.05967684949734,"#11522b"
2020,"REF","Liquids","BF-BOF CCS",0,"#11522b"
2020,"REF","Non-H2 Gases","BF-BOF",27.389701306034,"#85b3dd"
2020,"REF","Non-H2 Gases","BF-BOF CCS",0,"#85b3dd"
2020,"REF","Non-H2 Gases","DRI-EAF NG",0,"#85b3dd"
2020,"REF","Non-H2 Gases","DRI-EAF NG CCS",0,"#85b3dd"
2020,"REF","OPEX","BF-BOF",43.208715005107,"#cccccc"
2020,"REF","OPEX","BF-BOF CCS",0,"#cccccc"
2020,"REF","OPEX","DRI-EAF H2",0,"#cccccc"
2020,"REF","OPEX","DRI-EAF NG",0,"#cccccc"
2020,"REF","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2020,"REF","OPEX","Scrap EAF",5.52879006566148,"#cccccc"
2020,"REF","Solids","BF-BOF",133.234450785345,"#76512c"
2020,"REF","Solids","BF-BOF CCS",0,"#76512c"
2020,"SSA","BOF Scrap","BF-BOF",1.0101454374412e-07,"#fe0404"
2020,"SSA","BOF Scrap","BF-BOF CCS",0,"#fe0404"
2020,"SSA","CAPEX","BF-BOF",22.1273504178306,"#7b7878"
2020,"SSA","CAPEX","BF-BOF CCS",0,"#7b7878"
2020,"SSA","CAPEX","DRI-EAF H2",0,"#7b7878"
2020,"SSA","CAPEX","DRI-EAF NG",0,"#7b7878"
2020,"SSA","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2020,"SSA","CAPEX","Scrap EAF",19.844429300687,"#7b7878"
2020,"SSA","DRI Pellets","DRI-EAF H2",0,"#7d2222"
2020,"SSA","DRI Pellets","DRI-EAF NG",0,"#7d2222"
2020,"SSA","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2020,"SSA","EAF Scrap","Scrap EAF",147.924397318909,"#a45353"
2020,"SSA","Electricity","BF-BOF",4.86877313188582,"#d7cb1b"
2020,"SSA","Electricity","BF-BOF CCS",0,"#d7cb1b"
2020,"SSA","Electricity","DRI-EAF H2",0,"#d7cb1b"
2020,"SSA","Electricity","DRI-EAF NG",0,"#d7cb1b"
2020,"SSA","Electricity","DRI-EAF NG CCS",0,"#d7cb1b"
2020,"SSA","Electricity","Scrap EAF",236.085815537974,"#d7cb1b"
2020,"SSA","Emission Cost","BF-BOF",0.905463591555697,"#444444"
2020,"SSA","Emission Cost","BF-BOF CCS",0,"#444444"
2020,"SSA","Emission Cost","DRI-EAF NG",0,"#444444"
2020,"SSA","Emission Cost","DRI-EAF NG CCS",0,"#444444"
2020,"SSA","Hydrogen","DRI-EAF H2",0,"#33efef"
2020,"SSA","Iron Ore","BF-BOF",70.5765283836689,"#7e433d"
2020,"SSA","Iron Ore","BF-BOF CCS",0,"#7e433d"
2020,"SSA","Liquids","BF-BOF",7.65285005753154,"#11522b"
2020,"SSA","Liquids","BF-BOF CCS",0,"#11522b"
2020,"SSA","Non-H2 Gases","BF-BOF",0.0415208060562604,"#85b3dd"
2020,"SSA","Non-H2 Gases","BF-BOF CCS",0,"#85b3dd"
2020,"SSA","Non-H2 Gases","DRI-EAF NG",0,"#85b3dd"
2020,"SSA","Non-H2 Gases","DRI-EAF NG CCS",0,"#85b3dd"
2020,"SSA","OPEX","BF-BOF",23.1819564056444,"#cccccc"
2020,"SSA","OPEX","BF-BOF CCS",0,"#cccccc"
2020,"SSA","OPEX","DRI-EAF H2",0,"#cccccc"
2020,"SSA","OPEX","DRI-EAF NG",0,"#cccccc"
2020,"SSA","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2020,"SSA","OPEX","Scrap EAF",15.4881045155221,"#cccccc"
2020,"SSA","Solids","BF-BOF",36.4463120224009,"#76512c"
2020,"SSA","Solids","BF-BOF CCS",0,"#76512c"
2020,"USA","BOF Scrap","BF-BOF",8.04005259862242e-08,"#fe0404"
2020,"USA","BOF Scrap","BF-BOF CCS",0,"#fe0404"
2020,"USA","CAPEX","BF-BOF",17.6118264393846,"#7b7878"
2020,"USA","CAPEX","BF-BOF CCS",0,"#7b7878"
2020,"USA","CAPEX","DRI-EAF H2",0,"#7b7878"
2020,"USA","CAPEX","DRI-EAF NG",0,"#7b7878"
2020,"USA","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2020,"USA","CAPEX","Scrap EAF",22.8587395409265,"#7b7878"
2020,"USA","DRI Pellets","DRI-EAF H2",0,"#7d2222"
2020,"USA","DRI Pellets","DRI-EAF NG",0,"#7d2222"
2020,"USA","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2020,"USA","EAF Scrap","Scrap EAF",170.393676675016,"#a45353"
2020,"USA","Electricity","BF-BOF",5.62469866043382,"#d7cb1b"
2020,"USA","Electricity","BF-BOF CCS",0,"#d7cb1b"
2020,"USA","Electricity","DRI-EAF H2",0,"#d7cb1b"
2020,"USA","Electricity","DRI-EAF NG",0,"#d7cb1b"
2020,"USA","Electricity","DRI-EAF NG CCS",0,"#d7cb1b"
2020,"USA","Electricity","Scrap EAF",95.271912314161,"#d7cb1b"
2020,"USA","Emission Cost","BF-BOF",14.2071816171371,"#444444"
2020,"USA","Emission Cost","BF-BOF CCS",0,"#444444"
2020,"USA","Emission Cost","DRI-EAF NG",0,"#444444"
2020,"USA","Emission Cost","DRI-EAF NG CCS",0,"#444444"
2020,"USA","Hydrogen","DRI-EAF H2",0,"#33efef"
2020,"USA","Iron Ore","BF-BOF",56.1739903384846,"#7e433d"
2020,"USA","Iron Ore","BF-BOF CCS",0,"#7e433d"
2020,"USA","Liquids","BF-BOF",2.46075043192017,"#11522b"
2020,"USA","Liquids","BF-BOF CCS",0,"#11522b"
2020,"USA","Non-H2 Gases","BF-BOF",53.5676922265242,"#85b3dd"
2020,"USA","Non-H2 Gases","BF-BOF CCS",0,"#85b3dd"
2020,"USA","Non-H2 Gases","DRI-EAF NG",0,"#85b3dd"
2020,"USA","Non-H2 Gases","DRI-EAF NG CCS",0,"#85b3dd"
2020,"USA","OPEX","BF-BOF",18.4512191939887,"#cccccc"
2020,"USA","OPEX","BF-BOF CCS",0,"#cccccc"
2020,"USA","OPEX","DRI-EAF H2",0,"#cccccc"
2020,"USA","OPEX","DRI-EAF NG",0,"#cccccc"
2020,"USA","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2020,"USA","OPEX","Scrap EAF",17.8407018785222,"#cccccc"
2020,"USA","Solids","BF-BOF",7.67107872785073,"#76512c"
2020,"USA","Solids","BF-BOF CCS",0,"#76512c"
2025,"CAZ","BOF Scrap","BF-BOF",1.63348590220592e-07,"#fe0404"
2025,"CAZ","BOF Scrap","BF-BOF CCS",0,"#fe0404"
2025,"CAZ","CAPEX","BF-BOF",35.7816940224514,"#7b7878"
2025,"CAZ","CAPEX","BF-BOF CCS",0,"#7b7878"
2025,"CAZ","CAPEX","DRI-EAF H2",0,"#7b7878"
2025,"CAZ","CAPEX","DRI-EAF NG",0,"#7b7878"
2025,"CAZ","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2025,"CAZ","CAPEX","Scrap EAF",10.7295562654378,"#7b7878"
2025,"CAZ","DRI Pellets","DRI-EAF H2",0,"#7d2222"
2025,"CAZ","DRI Pellets","DRI-EAF NG",0,"#7d2222"
2025,"CAZ","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2025,"CAZ","EAF Scrap","Scrap EAF",79.9802866595548,"#a45353"
2025,"CAZ","Electricity","BF-BOF",12.4226910129533,"#d7cb1b"
2025,"CAZ","Electricity","BF-BOF CCS",0,"#d7cb1b"
2025,"CAZ","Electricity","DRI-EAF H2",0,"#d7cb1b"
2025,"CAZ","Electricity","DRI-EAF NG",0,"#d7cb1b"
2025,"CAZ","Electricity","DRI-EAF NG CCS",0,"#d7cb1b"
2025,"CAZ","Electricity","Scrap EAF",53.2767190527926,"#d7cb1b"
2025,"CAZ","Emission Cost","BF-BOF",20.5447730959827,"#444444"
2025,"CAZ","Emission Cost","BF-BOF CCS",0,"#444444"
2025,"CAZ","Emission Cost","DRI-EAF NG",0,"#444444"
2025,"CAZ","Emission Cost","DRI-EAF NG CCS",0,"#444444"
2025,"CAZ","Hydrogen","DRI-EAF H2",0,"#33efef"
2025,"CAZ","Iron Ore","BF-BOF",114.127886805477,"#7e433d"
2025,"CAZ","Iron Ore","BF-BOF CCS",0,"#7e433d"
2025,"CAZ","Liquids","BF-BOF",3.67743655892831,"#11522b"
2025,"CAZ","Liquids","BF-BOF CCS",0,"#11522b"
2025,"CAZ","Non-H2 Gases","BF-BOF",43.9300918401565,"#85b3dd"
2025,"CAZ","Non-H2 Gases","BF-BOF CCS",0,"#85b3dd"
2025,"CAZ","Non-H2 Gases","DRI-EAF NG",0,"#85b3dd"
2025,"CAZ","Non-H2 Gases","DRI-EAF NG CCS",0,"#85b3dd"
2025,"CAZ","OPEX","BF-BOF",37.4870761878548,"#cccccc"
2025,"CAZ","OPEX","BF-BOF CCS",0,"#cccccc"
2025,"CAZ","OPEX","DRI-EAF H2",0,"#cccccc"
2025,"CAZ","OPEX","DRI-EAF NG",0,"#cccccc"
2025,"CAZ","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2025,"CAZ","OPEX","Scrap EAF",8.37416316318673,"#cccccc"
2025,"CAZ","Solids","BF-BOF",-9.14978083218256,"#76512c"
2025,"CAZ","Solids","BF-BOF CCS",0,"#76512c"
2025,"CHA","BOF Scrap","BF-BOF",2.15690992665927e-07,"#fe0404"
2025,"CHA","BOF Scrap","BF-BOF CCS",0,"#fe0404"
2025,"CHA","CAPEX","BF-BOF",47.2473566655741,"#7b7878"
2025,"CHA","CAPEX","BF-BOF CCS",0,"#7b7878"
2025,"CHA","CAPEX","DRI-EAF H2",0,"#7b7878"
2025,"CHA","CAPEX","DRI-EAF NG",0,"#7b7878"
2025,"CHA","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2025,"CHA","CAPEX","Scrap EAF",3.07572373542192,"#7b7878"
2025,"CHA","DRI Pellets","DRI-EAF H2",0,"#7d2222"
